external_gene_name	width
AL133319.1	1319
ZNF736P4Y	1243
VENTXP7	772
KRTAP10-13P	571
CCDC200	88457
LINC00479	4256
AC026355.3	6906
AC009518.2	253
AL139350.1	513
ITCH-AS1	434
AL121970.1	1290
AC092800.1	1040
AC092573.1	17990
AC091806.1	24804
AL807752.4	714
AC093106.2	385
SLC35G4	1017
DDX11L2	2226
TAS2R39	1017
KRTAP21-4P	816
SLC4A1APP2	2338
AL353611.1	6045
VLDLR-AS1	221763
UBQLN1P1	1169
HMGB1P18	619
AC073336.1	27096
NRADDP	2642
NDUFAF4P3	525
AC092941.2	1707
AL662874.1	230
AC004415.1	4731
CTSLP1	3519
CHCHD3P1	676
LINC01134	16854
TSPY10	2803
AC069213.2	366
AL583824.1	5950
AL589986.2	1200
GPM6BP2	144
KRT8P29	1614
AC009237.8	379
MFF-DT	104150
RPL37P21	276
AL162430.2	1159
TSPY12P	1810
LINC02850	1891
LINC02151	3732
FAM157A	69227
AC099336.2	254
COPRSP1	529
ANKRD54P1	471
UBE2L5	6129
LINC00608	14548
CT47B1	3327
ATG10-IT1	487
AC010894.2	227687
AL590399.6	307
AC067956.1	253888
AC123023.1	65568
AC003092.1	43829
AL035458.1	585
AC090617.1	534
HNRNPA1P22	946
SNX2P2	323
AL162425.1	18871
LINC00427	3544
LINC02559	2470
AL035670.1	40707
KCNMA1-AS1	92581
AC099335.1	1335
AC007881.2	62213
AF127577.5	768
AC002401.1	10591
KRT43P	5873
GCNT1P1	1295
TRIM26BP	3979
AL593856.1	805
RPS24P1	706
AC012513.2	1137
PKMP1	1846
LINC02195	10059
MTND2P40	1432
RRM2P2	652
LINC01945	10225
AC079168.1	726
AC133473.1	299
AC234771.4	14425
EIF2S2P3	999
AC008080.4	9989
AL158168.1	9003
GPS2P1	986
LINC01744	15462
AC107081.1	17651
LINC00896	2128
CD24P1	225
AC074286.1	174009
SIX3-AS1	1720
AC009784.1	460
AC087499.5	34513
AL356379.1	126
BX470209.2	1335
ATP13A5-AS1	7119
RPL21P133	476
AC011284.1	970
LINC01231	16929
AL390026.1	457
AC074035.1	6373
AL135791.1	1371
KLF2P4	1225
LINC01424	2141
GPC6-AS1	33799
NPAP1P4	3310
NPM1P40	733
AC007278.2	1384
AL035448.1	9274
ARF4P2	827
AL033528.2	3808
AC093582.1	385
KPNA2P1	1591
AC006013.1	27987
LINC01695	112574
RPS12P4	399
H3P36	403
RC3H1-IT1	6940
AC003986.3	1984
ZNF863P	5843
HNRNPA1P54	9714
AC006547.1	12540
VN2R9P	953
MED28P7	530
AL354761.1	14608
AC008060.3	35894
AP001619.2	1422
MYCL-AS1	1354
RNF217-AS1	53947
RPS27AP7	455
AL109809.3	246
RPL13AP5	612
ASNSP3	1306
AC115115.1	248
AC025038.1	689
BCL2L1-AS1	30610
IFITM3P1	385
YWHAQP5	1382
HNRNPA3P5	833
TCF3P1	1937
HNRNPA1P73	928
RAD23BP1	1227
AC245102.1	191
AC006369.2	2714
AC092634.5	192
AC241520.1	1099
SNRPGP14	395
AC073626.2	316
STARD13-AS	101184
PRPF38AP2	851
AP004290.1	1412
MTATP6P4	675
UST-AS2	4874
S100A11P2	312
RPS27AP14	454
MED15P5	992
CRLF3P1	1602
IGHD7-27	11
ELOCP26	329
AL732372.1	7196
RANP1	651
LYPLA2P3	707
AC023115.1	678
AC022028.1	408
EEF1DP8	536
EIF4A1P6	1210
ZNF853	8681
SOCS5P1	949
LINC02556	1878
KRTAP19-11P	104
AC010086.2	226
BAK1P2	631
AC127070.1	742
PITPNA-AS1	1166
XKRYP3	10887
MTND5P17	1603
AL590302.2	21592
AC016903.1	3762
LINC02540	71173
AL627308.2	432
IFNA4	978
AC006455.7	392
Z99916.1	1742
AL354928.1	2805
LAMTOR5P1	270
AC009947.2	1577
LINC02810	32292
DLX2-DT	6977
LINC01923	75754
AC079780.1	207
SLC6A14P3	462
AL365440.1	20433
AL161733.1	11670
AL133215.1	5108
FRGCA	570
AC011998.2	58879
AC114808.2	2115
POTEH-AS1	4043
RPL27AP3	469
AC006450.3	3120
KRT18P5	1291
PRKG1-AS1	83766
AL117378.1	18603
AL049636.1	1357
MTX1P1	3351
AC117944.1	39773
SETD4-AS1	3977
LINC00347	12943
RPL23AP24	385
AL356000.1	1238
DSTNP5	523
MAP3K2-DT	11451
HMGA1P1	1062
BZW1P1	1240
AL160271.2	4797
MTCO2P21	955
AC007274.2	2168
NDUFA4P2	244
MTCO1P10	1546
HNRNPA1P47	931
EIF1AXP1	435
ARHGEF38	155474
LINC01010	66866
AL512594.1	1012
MYB-AS1	913
CNOT4P1	1570
SDK1-AS1	38421
DAPK1-IT1	1006
AC108448.2	1051
SMAD9-IT1	681
AC079448.1	373
AL356292.1	373
LINC01844	15412
AL355376.1	919
AL354751.2	7064
RBMY2QP	80768
OVAAL	13772
LINC01741	9807
AC116036.1	367
AL606760.2	3993
AL137071.1	3226
AL135929.2	790
AC094019.2	813
AL354794.1	20873
RPL31P63	375
UQCRC2P1	1332
GAGE12B	117
CLIC4P1	535
AL033384.1	67646
Z98751.2	451
AC016822.1	349479
YRDCP2	642
LINC01282	24490
AC009500.1	583
AC009237.9	347
LINC01186	1722
MKLN1-AS	18754
AC007666.1	9036
MTUS2-AS2	11176
AC019118.2	14200
CTAGE9	2334
RPL19P16	634
TRMT112P4	379
COX7A2P2	250
AC124916.1	547
LINC02659	11441
AC079325.1	3339
AL034550.1	3853
AC092809.3	231
AL512637.2	2224
RPL21P23	460
AL157831.1	1215
INTS6-AS1	99998
AL512306.1	848
LINC01829	274624
AL391650.1	2316
RPS15AP27	343
SDR42E1P5	866
TSPY15P	2574
LINC00299	375851
OR2AI1P	932
AL513175.2	443
BCRP8	255
CNTNAP2-AS1	16676
AL157884.3	33021
SPA17P1	452
LINC02626	1937
AC068898.1	8226
RPL24P8	474
SDAD1P4	1645
RPS3AP12	753
RPL7AP15	795
AC092066.1	317
SNX25P1	910
ELOA-AS1	17906
GAPDHP2	998
BTF3P8	526
AC046176.1	1170
ANKRD20A7P	42077
AL606804.1	75216
ARL5AP2	850
LINC01563	15060
NMBR-AS1	987
AL035691.1	3325
BCYRN1	200
RAB28P2	952
LINC00529	20240
DMD-AS3	1461
Z97634.1	10864
CBR3-AS1	44049
YME1L1P1	2575
CBY1P1	405
AC024560.1	5193
LINC00421	1701
PCYT1B-AS1	8165
AC139712.1	6065
AC090617.2	718
AC069280.1	1486
AC007750.1	13462
AC010997.2	1018
AC069213.3	474
AL359979.2	906
AC018892.2	2089
RPL23AP95	319
LINC01474	2382
SSBL2P	1077
OR2R1P	941
AC105393.2	28474
RAP1BP1	553
AL008638.2	12375
NIFK-AS1	78832
RPL39P29	157
BET1-AS1	41672
RPS20P24	361
RPL23AP23	471
AC068295.1	13458
AL157902.1	8939
Z98885.1	465
ZKSCAN7-AS1	128297
POMPP1	417
LINC00106	2976
PPIAP36	325
AL137078.1	1573
DDX11L5	1650
TMSB4XP1	135
SETD6P1	317
MTATP6P26	662
RPS26P57	335
LINC01554	7902
AP001615.1	1936
AC018731.1	71399
AC007563.2	299616
AL357055.2	434
RPS20P5	360
AC244035.2	2187
AC016027.5	210
AL357833.1	4938
ASS1P7	1226
AL160287.1	44663
AL354726.1	1106
AC113331.1	1469
TIMM9P1	256
MIR600HG	5984
AC104333.3	479
AC023141.9	412
LINC02827	6626
OR2P1P	776
AL137789.1	54631
RPS13P3	450
LINC01852	3479
CLCA4-AS1	125131
DNAJA1P2	1197
PHKG1P3	1208
AL590727.1	4664
AL157937.1	10683
LINC01378	285023
AL162411.1	24680
AC008267.4	521
RPL35AP37	332
SDHDP4	474
CEACAMP8	5380
AP003774.2	4455
AL031005.1	1170
PTGES3P4	356
AC003092.2	5399
BAALC-AS2	8513
AL589765.3	784
AC106872.1	1360
AC096533.1	671
CCDC58P2	366
HNRNPA1P70	1087
AL365255.1	106587
LINC01774	2854
AC007359.1	46671
ZDHHC20-IT1	898
NF1P8	8174
AL139010.1	24007
AC051618.1	4449
SULT1D1P	22017
AL354695.1	228
AL136131.2	15049
LINC01141	70656
OR52N3P	934
AL773545.2	472
AL451164.1	3592
GGT8P	5226
FABP5P1	411
GAPDHP51	1000
LINC02814	2091
AC091685.2	864
ANKRD44-IT1	51662
AC073873.1	276
C3orf84	14227
OR10G9	936
BLOC1S2P1	301
AL121892.1	6187
AL157938.2	34654
NDUFA5P8	346
CTDSPL2P1	1558
AC130710.1	20620
AC025822.2	37288
EDRF1-AS1	26477
RPL12P12	501
GAPDHP21	1010
YBX1P9	679
MLIP-IT1	8263
AL354794.2	1364
ATP2B2-IT1	4121
PTMAP6	678
WASF3-AS1	34821
AL590730.1	3777
AC126124.2	321
ZNRF2P1	25176
HIGD1AP15	280
KRT18P52	846
LAPTM4BP1	979
GLIS3-AS1	2607
AL357793.2	4184
LINC01812	29509
LRRFIP2P1	1063
AL031186.1	1149
AC013410.1	1232
AC245052.4	5833
AC004470.1	70510
IGHD1-20	17
USP9YP3	12083
RPL21P33	484
PARD6BP1	707
AC104073.2	934
AL159174.1	6170
AC008067.1	46097
RPSAP7	885
CASP3P1	609
AC020719.1	3720
ZEB1-AS1	114170
NDUFA6-DT	46812
USP17L8	1593
RPS28P4	210
DPH3P2	250
RPL27P8	414
MICG	132
TTTY12	6683
RPL34P1	354
FUCA1P1	1351
PRMT5-AS1	7954
MTCO1P48	1096
LINC02087	11502
MMEL1-AS1	4053
AC100823.1	2093
AL512649.2	729
AL035420.2	1941
EIF3IP1	967
NANOGP4	913
RPL5P2	854
AC005550.2	14034
AL161727.1	530
AL162727.2	19830
AL596218.1	69171
AL035706.1	11186
RPL38P2	4706
EHMT2-AS1	6397
COX5BP6	555
AL162725.1	301
AC127391.1	98
AC068134.2	801
AL163193.1	788
PCNPP4	1156
MKRN8P	1337
LINC01065	5270
AL732372.2	157540
GYG1P2	1006
AC092809.4	8431
FABP5P15	214
AL591473.1	313
RPL21P111	477
TAAR9	1047
IGHJ3P	50
AL139805.1	2433
CYP2F2P	8359
LINC01056	15853
PIEZO1P2	43290
MTND2P11	987
HAND2-AS1	132427
AC073254.1	31024
AC245028.2	253
LINC02652	62806
MTCYBP34	670
MRPS6P2	370
AL021397.1	248
RASGRP3-AS1	8501
DDX10P1	2224
C4orf51	90918
AL159169.1	127
HUNK-AS1	817
RPS26P41	589
HSPE1P16	348
DNAJC19P1	319
HIGD1AP2	280
ZNF503-AS2	7464
AL162725.2	196612
MCFD2P1	300
AL353718.1	517
CNTFR-AS1	14815
AC004022.2	193
AC068446.1	1549
RPS20P9	367
AC099794.2	303
SLC25A15P2	4958
LINC01792	22873
AC128709.3	8701
RPL12P27	821
RPS7P15	700
AC005297.3	756
B3GNT9	2895
AC099796.1	108
AL445465.1	42087
NME1P1	382
AC079905.1	475
H3P7	394
LINC01797	6103
CYP46A4P	267
PRKAR1B-AS1	5298
BX276092.6	250
KRTAP9-10P	207
VN1R66P	916
AC092418.1	623
NR2F1-AS1	176290
AC242426.2	122980
CDKN2AIPNL	9817
AL451054.2	202
SNAI1P1	777
DLGAP5P1	464
IGHD1-7	17
ZBTB40-IT1	2235
AJ239321.1	564
RPL7P34	712
IMPDH1P4	1534
RBM17P3	1407
AL445072.1	5801
AC073324.1	1435
SETP4	868
AL449403.1	6702
RPL23AP22	453
AL080243.1	582
DEFB131D	6110
AC008074.1	429
AC104777.2	1947
PPEF1-AS1	2962
LINC01968	73748
SULT1C2P1	31562
AL157832.2	8396
OR13K1P	1118
RPS3AP39	775
AL162739.1	307
KRTAP2-5P	396
ZNF295-AS1	15731
TMEM26-AS1	29318
Z99289.1	11712
TRDD2	9
AC023141.10	742
BMS1P10	85665
BTF3P15	336
CREB3L2-AS1	4619
MBD3L5	2434
LINC00987	17958
Z99127.2	739
AL359924.1	66147
AC004987.2	51592
MMADHCP1	461
TRBV30	814
PGAM3P	427
MTND2P8	1025
ZNF133-AS1	1347
PPIAP67	441
AC068492.1	622
MAPK6P3	2162
FTH1P11	551
BX276092.7	3770
LINC01810	1956
LINC01519	4538
AC092447.7	26519
RBMY2TP	6549
AC009498.1	6849
OR51R1P	952
RSL24D1P8	492
GTF3AP1	1315
S100A11P10	271
ANO7L1	12119
RLIMP2	1563
H3P2	395
AL136982.3	1570
CATIP-AS2	31078
LINC00851	2436
AL691515.1	5258
HNRNPA1P2	960
CARD11-AS1	3057
CKMT1B	11848
LINC01343	5773
LINC01732	7725
AC007099.2	8127
EIF4BP9	1513
SMG1P1	55213
AL713922.1	2173
TTN-AS1	258781
AP000534.2	36571
MTCO1P19	843
AL121992.1	17491
OFD1P11Y	26919
HIGD1AP8	274
HSPE1P22	327
SRRM1P3	9289
AC009237.10	510
MTND2P6	1030
GS1-124K5.4	1769
AL034397.1	75588
AL358134.1	4388
RPL12P39	496
Z82196.2	13012
AL022400.1	935
AL118496.1	230
AC019064.1	1888
AL354936.1	6046
RPL7L1P10	463
AC245036.3	146
AC093158.1	37224
AP000563.1	758
AC113608.1	9131
UPP2-IT1	6032
RAI1-AS1	11668
AL356320.2	507
RNF223	3340
XIAP-AS1	1307
AL445489.1	1273
ELAVL4-AS1	1563
FTCD-AS1	1034
LINC01502	12178
SYP-AS1	3489
AL132796.1	702
AC246785.3	1080
AC245047.4	2370
AL080313.2	2058
AC004461.1	712
BX679664.2	283
CDC42P6	576
ITPK1P1	1562
LINC01358	306913
PATE4	6754
OR52S1P	937
AL365295.1	714687
BX088651.4	2675
AC007064.1	351
AL354977.2	1004
CHCHD4P2	420
TUSC8	5735
AP006288.1	1927
AL512330.1	5904
AC010907.2	846
AL355803.1	282
UNQ6494	79946
BRWD1-IT1	2713
AC005703.1	2916
AL445989.1	4340
CBX1P3	1141
HOXD-AS2	15488
NT5DC1P1	1423
RPL21P121	774
CNN2P11	262
AL583839.1	958
AL022329.2	1142
OR4A47	1064
AL645634.2	683
AL139130.1	7384
LNCNEF	19996
HLA-DPA3	12110
PITRM1-AS1	26341
AC006960.2	41491
LINC01304	16433
CAMTA1-IT1	1329
NDUFA9P1	1135
AP000552.2	1985
ART2BP	1017
AL513302.1	428
NRXN2-AS1	13283
PRSS56	5254
MGC27382	139866
AL365204.2	3065
NRBF2P3	865
XRCC6P1	2771
AC069257.2	155
AL954642.1	3393
AL158071.3	43950
LINC01522	8257
FOXD2-AS1	2509
RPSAP2	888
ZIK1P1	1459
TOMM22P1	312
ASH2LP2	1561
BX293535.1	4757
RPS7P12	582
RPSAP11	881
AL512635.1	832
LINC02790	84980
CAMTA1-DT	952
ASS1P12	1227
CECR7	24256
Z83839.1	924
ZNF737	29985
RGL2	7289
HNRNPA1P57	13776
OR13D2P	907
AP001342.1	525
AL359771.1	2600
RHEBP3	987
CDC27P2	1922
TAAR4P	1039
RPL23AP71	469
CDK2AP2P2	367
MEIOSIN	31284
AC096536.1	2021
ID2B	405
LINC01351	2185
TUBB4BP3	271
LINC01661	19929
AL359710.1	234104
LRRC52-AS1	105315
AL031663.2	2636
MTCO3P41	328
USP9YP35	2014
AL359547.1	4416
TUBB8P10	2114
DCLRE1CP1	6494
AC073115.2	10535
AC245054.2	319
AC068759.1	183229
RPL7P53	739
LINC01637	7588
AC093911.1	11877
AL390023.1	262
AC007557.4	1482
AL355306.2	167871
AL117350.1	3685
RPS27AP8	445
LINC01684	119203
VN1R48P	1036
C10orf143	90806
RPS27AP17	455
LINC01409	31291
OR2L9P	913
AC034102.1	604
AL360007.1	7786
AC010105.1	61887
WAKMAR2	44561
AL713851.2	850
AC108667.1	249
AC239798.1	408
PKN2-AS1	1064402
RPSAP15	861
GPAT2P1	10513
UNC5B-AS1	1005
AC007384.1	21272
PTP4A1P7	514
SHISA9	338819
DGCR5	24115
AL391832.1	2759
OR7E24	5282
NONOP2	1231
LINC00857	11948
TEX51	3234
AC012668.3	180763
AF241725.1	31292
UQCR10P1	189
AL137847.2	7220
AL136140.1	1496
AL672277.1	4145
AC012451.1	1086
AC003669.1	709
RPL36AP36	301
HLA-DQA2	5874
MTCO3P17	513
XKRYP6	10885
IGHJ2P	60
TTLL11-IT1	79084
RPS6P3	693
AC243919.1	717
AC096775.1	448
LINC02567	21144
AL133547.1	220
AL031681.1	400
KCND3-AS1	1596
YWHABP1	727
CDY7P	1912
LINC01497	33172
TTTY21B	7252
AC090955.1	235
LINC02836	19530
AC099063.1	9173
TUBAP1	1471
LINC02862	2956
AC092001.1	2604
LINC01856	23527
PYY2	1503
LINC01888	5681
LINC01514	17825
GCSHP3	391
AC005538.1	9290
RPL34P8	318
RAC1P4	579
LINC00407	49205
AC090192.1	490
AL590666.3	4303
HMGN1P32	583
AL137026.2	2212
IGKV1OR10-1	453
AL445220.1	559
AP000251.1	1243
LINC01275	3430
AL138828.1	233816
AP000358.1	156
HMGB3P12	556
AP001056.1	965
DYRK3-AS1	974
AC091286.1	461
AF064858.2	593
OR4C50P	930
AP002856.4	17279
FAM138A	1528
AC073257.2	1970
USP9YP32	2052
AC013410.2	201
BTBD7P2	620
OR3B1P	903
GCNT1P5	682
OR9A1P	945
ELOCP18	337
NICN2P	1025
OXCT2P1	1535
AL161629.1	9205
MTCO2P19	598
UQCRHP2	288
NIFKP9	221
PARK7P2	569
S100A11P1	312
AC104623.1	32388
DUX4L29	679
ANKRD26P3	54233
FRY-AS1	6326
LINC02245	3298
AC064862.5	334
AC004522.3	19229
RPL28P2	407
HMGB3P5	612
AL365226.1	4531
AC092967.1	481
HLCS-IT1	2301
KIFC1	18074
OR11Q1P	943
C2orf74	19762
AC026320.2	478
AP003025.1	38109
AC073834.1	15484
RNASEH2CP1	502
TNIP2P1	719
SOCS2P1	902
DNAJC19P7	712
LINC00316	3401
GRM7-AS2	1391
AC097527.1	6871
LINC01115	88769
RPS15AP38	372
AL671277.2	996
LINC01866	4464
GAGE12C	7328
KRR1P1	1887
GSTA7P	5067
TEX36-AS1	4075
RPL30P4	333
VDAC1P11	852
PRKCIP1	1792
RPSAP35	818
AL139039.3	3511
AL109615.3	78930
LINC00686	5457
AC007064.2	1649
IFNWP2	580
IRGM	54214
BX072579.1	1769
PRAMEF33	5369
ATP5PFP1	620
TRBV3-1	507
AP004289.2	1457
AC008937.2	20149
TRIM51EP	8119
AL031726.1	784
SPIN2P1	772
EEF1A1P28	1403
MTCO3P11	774
AC011287.2	25849
P4HA2-AS1	7933
AL136309.2	1486
BX276092.8	250
AC009095.1	1766
Z95152.1	656
AC011995.2	4128
MTND1P29	1833
CAMTA1-AS2	7268
AC002075.2	252
RPS5P8	610
RNGTTP1	728
CT75	34715
AL163192.1	5830
AF130359.1	61170
DCTN1-AS1	8397
RNF216-IT1	18030
NPAP1P3	1586
AC002368.1	2503
AL365259.1	170633
FBP2P1	26584
RPL22P8	339
ZNF101P1	2389
AL160279.1	721
UQCRBP1	336
AL034379.1	253
KCNH7-AS1	29037
LINC01143	2089
NCKAP1P1	1447
AC079922.2	3859
AC093655.2	631
AL592435.1	810
EEF1A1P30	2220
BANF1P3	261
AL590483.2	1647
AC023669.2	41502
AL161646.1	57824
AMY1A	9265
FAM200B	23904
GGTA2P	1125
LINC01370	4053
AL731563.2	2714
SPATA31D2P	5567
LINC02631	8658
AC073332.1	329038
AC126615.1	630
DDR1-DT	8937
ADAMTSL4-AS2	9163
PLLPP1	469
AL356441.2	864
RPS20P12	356
GFOD1-AS1	559
LINC02877	70842
AL162615.1	1961
LINC01318	2325
RPL18AP16	531
MACORIS	14305
AC010894.3	12500
CICP11	2827
AMD1P2	992
FAM197Y6	7906
LINC00211	50028
HNRNPA1P39	960
FAUP2	557
AC022034.1	8761
AC104852.1	1459
AC002066.1	261206
RPL21P109	475
RPS3AP29	769
CDK6-AS1	80705
ST13P7	1099
CDY19P	1912
RPL23AP33	452
RPS15AP29	400
PA2G4P1	1197
AL138808.1	1521
ETS2P1	1510
AC007064.3	359
PHKA2-AS1	4202
AC159540.1	2423
AC092422.1	486387
FAM21FP	20801
KRTAP19-9P	191
SMU1P1	1531
AC016903.2	32317
AC016766.1	602651
AL139161.1	1253
AL773545.3	706
AL606489.2	234
NFYAP1	972
AC091304.1	9030
AL023584.2	5964
AC119800.1	7783
NFIA-AS1	4566
LINC00674	13611
AC062020.1	2402
EEF1A1P31	10219
SLC6A14P2	1316
AL513325.1	1034
Z94160.1	2650
AL035425.1	2893
LINC00322	9623
AC097533.1	479
AC073130.1	11129
POU5F1P4	1085
DLGAP5P2	453
AL136972.1	8471
AL353691.1	59
AKR1B1P4	922
LINC01473	50343
LINC00398	7440
LINC01885	157018
PPIAP13	478
DGUOK-AS1	33800
AL359672.1	409
NALT1	3682
RPL23AP32	459
AC087650.1	468
UBE2V1P16	637
KLF7-IT1	1161
AC005008.2	23608
AL512844.2	738
AL031289.1	18500
AC009161.1	376
TSPY21P	2166
AC004000.1	631
BX284632.2	399
MUPP	3128
MTCO1P18	1419
SRP68P3	906
FTLP19	394
SIRPG-AS1	14965
RPL37P12	311
PARP4P1	39802
LRRC7-AS1	17241
AL162591.1	2308
AC004543.1	4406
AL450309.1	985
LINC02570	8634
RPL21P112	463
AC239367.3	814
AL078604.2	2215
NFIA-AS2	30538
RPL31P3	660
RPL31P14	371
CLIC4P3	752
AL590729.1	884
AL353093.1	436
LINC02702	18831
AL450998.2	16585
IDI1P1	652
LINC01238	6594
KCNQ1DN	2073
PRKCQ-AS1	36034
LINC00649	62158
AL583854.1	1953
MTATP6P20	562
LINC00844	1918
AL357079.1	2182
PPIL1P1	499
RPL7AP73	353
RPS13P5	267
AL445218.1	24772
AC245884.4	472
TRIAP1P1	225
CT47A5	3323
RPL36AP10	322
AC118282.1	7388
PRXL2CP1	658
RAD52P1	1148
AC007322.3	1582
TMEM161BP1	1457
AL445523.1	2248
TUBG1P	1358
MTCO1P12	1543
AC000111.2	193
FLG-AS1	277332
RFX5-AS1	1061
EIF4HP2	563
KCNMB2-AS1	333901
DNAJB12P1	1146
LINC02773	11436
AP006193.1	485
PTENP1	3996
CELF2-AS2	33964
AL606970.4	1239
OR2I1P	7315
LINC01679	4203
CNTN4-AS1	30210
RPL35P1	370
LINC01808	51099
AL365318.1	3893
AC003659.1	519
RCC2P2	1278
ACTG1P19	1116
PSME2P1	720
SNRPCP1	458
NPAP1P6	3857
RPL10P4	308
AC009227.2	964
AL391832.2	12721
AC024619.1	3648
COX6CP10	224
AL627309.1	44429
AL161908.2	538
AC114752.1	1646
AC109583.2	268
AC104837.2	424
AC093110.1	19035
AL360169.1	677
HTR3E-AS1	10061
ARMC4P1	30063
LMX1A-AS1	3125
DDX39BP2	397
ZDHHC4P1	1035
AC117434.1	836
RALBP1P2	760
AC090505.2	4703
S100A11P5	293
AL109807.1	23137
AC138035.1	18184
OOSP1P1	274
ATP6V0E1P3	246
AC244197.2	14756
SALL4P2	6259
TMEM230P2	259
LINC02257	97543
AC024559.1	25485
AC009133.1	12617
MTND5P22	195
MTND1P30	901
ART2P	1748
Z92846.1	268
ISCUP1	448
AL691515.2	19064
Z98742.3	326
ZEB2-AS1	3500
AL355574.1	8315
HSPE1P21	308
AL356273.2	973
SPATA3-AS1	11665
LINC01685	21160
LRRC57P1	684
AC005002.1	269
XKRYP1	492
RPLP0P7	667
CDC26P1	258
RBMY2HP	4282
TSPY9P	2581
RPSAP32	526
MRPL48P1	636
NMNAT1P3	888
LINC01352	3175
AL356121.1	156
AC099063.2	662
NUDCP2	713
LRRC37A2	44140
AL031284.1	478
AL590682.1	344
PPP1R26P1	3613
FMO8P	14528
OFD1P7Y	19017
AC006195.1	923
CEACAMP6	5390
AC245036.4	507
LINC02037	10125
ABCA17P	87550
LINC01625	5602
AL080248.1	1635
RPL9P7	580
GOLGA2P5	17303
LINC02806	2377
AL139135.2	433
RNF14P3	1393
AL353572.2	748
RPS13P4	457
LINC01410	12026
RAD21P1	1873
AP000844.2	19429
SLC25A24P2	37560
LINC01589	1190
LINC00426	36876
AL359258.1	12494
MID1IP1-AS1	2316
AC114501.3	368
SLC9A3P2	2021
AL121904.1	8484
LINC02854	21069
CASC4P1	1312
MAP3K20-AS1	115591
USP9YP10	3381
ARPC3P2	533
AC027124.2	105
AL590559.1	374
AC104170.1	1696
BRWD1-AS1	7512
BX284668.4	1112
AL161631.1	486
TUBAP8	1192
AC104978.1	391
AC008753.1	284
MLLT10P1	262
OR7E140P	1026
Z99755.1	1044
USP9YP4	14983
AL445465.2	3957
AL391422.3	23805
LINC02863	7299
OR7E117P	1112
AC009237.11	265
TNFRSF14-AS1	7112
AC007560.1	237
AC022748.1	1267
IFITM3P5	395
LINC01053	8320
AC068196.1	29918
RPS2P35	897
RPL39P6	150
AL390061.1	3824
AC078993.1	17929
RPL21P34	485
AHCYP2	1300
RPS27P5	244
CD81-AS1	49244
AL353680.1	4335
AL603839.2	1421
SPRING1P2	603
ENOX1-AS2	1020
HMGB1P15	435
CLUHP1	4574
BX284656.2	1541
HADHBP1	1415
PHACTR3-AS1	1826
AL021153.1	916
PAXBP1-AS1	15008
LRIG2-DT	61419
UBE2V2P3	736
MGAT2P2	1465
AC114752.2	3581
MPC1L	571
AC009312.1	46612
ETDA	1523
POLR2LP1	187
LINC02096	65917
TARDBPP2	1231
AL513185.3	1640
LINC01877	51065
AP000275.1	681
AL139095.4	22842
MKRN4P	1521
AL121878.1	859
AC104462.2	373
CRIP1P2	228
TMEM250	4295
OR7E7P	1012
LINC00391	3169
AL512288.2	367
AL356364.1	510
TSPY11P	2683
MTCYBP14	715
CCR12P	12541
LINC02778	34805
OR2W3	945
GABARAPL3	354
MYO5BP2	1277
AC069549.1	20980
RDXP3	1876
HMGN2P17	743
ST6GAL2-IT1	2109
NSA2P7	514
AC008496.1	295
MTND5P20	143
AP000244.1	201
AL121748.1	2528
PHF5GP	300
AL513320.1	1554
NTM-IT	780
RPL21P88	436
LINC00317	14027
LINC00707	99902
AC104850.1	751
PAGE2B	3847
AL591504.1	528
IFNWP19	566
AL139142.1	57522
AC108058.1	15802
HOMER2P2	847
AL354863.1	26147
AC068483.1	7880
ALG1L6P	7074
BX470102.1	1513
AC067751.1	123236
AL121781.1	49563
TBC1D3P1	9062
LINC01448	44722
MRPL50P2	482
SLC35E1P1	864
AL603839.3	15505
MTND3P23	347
AL034417.2	95965
AL391704.2	5236
AC019080.2	104
SNORD121B	81
RNU7-120P	63
RNU7-50P	62
SNORD13E	104
AL627082.2	104
SNORD11	84
RN7SKP198	306
AC016596.1	104
SNORD126	77
RNU7-148P	62
AC004969.1	3592
SNORA13	133
RNU7-140P	60
RNU7-57P	60
MIR2113	91
RNU7-103P	60
AC010145.2	104
AP001329.1	105
RNU7-180P	63
RNA5SP103	118
RNU7-165P	60
RNU6-1211P	105
RNU7-48P	63
AC122179.1	104
AP000254.1	177
RNA5SP233	113
MIR2053	91
RNA5SP311	116
RNU7-171P	62
AC007099.3	135
RNU7-63P	62
RNU7-186P	63
RNU6-437P	95
SNORD42B	67
RNU7-136P	69
RNU7-157P	66
AC135279.1	104
RNU7-130P	62
RNU6-893P	100
RNU7-38P	60
RNU7-134P	64
RNU7-144P	76
RNU6-1014P	103
RNU7-169P	61
RNU7-14P	62
RNU6-498P	107
RNU6-1208P	107
AL161777.1	104
RNU6-749P	107
RNU6-221P	99
SNORD13P1	104
RNU7-87P	62
RNU6-104P	107
MIR1270	83
RNU7-107P	61
RNU6-599P	107
SNORD105B	79
RNU7-93P	61
RNU7-104P	79
RNU6-1193P	107
RNU1-88P	128
RNU7-21P	62
RNU6ATAC28P	118
RNU7-159P	62
AC092654.1	103
AP005136.1	135
SNORD4A	72
RNU7-167P	62
RNU7-54P	62
AL355497.3	103
SNORD4B	72
RNU7-7P	62
RNU7-94P	63
RNU7-26P	63
RNU6-300P	104
RNU6-775P	96
SNORD97	142
RNA5SP489	109
AL133211.1	104
